Date,Close,High,Low,Open,Volume,EMA_8,EMA_21,EMA_50,EMA_200,EMA_TREND_SCORE,RSI_14,SMI
2022-05-23,1186.1710205078125,1207.397297299702,1179.8462844678352,1197.364206197713,15252755,1159.2113231675141,1169.1090390864665,1164.6378403427916,1125.1602467985012,0.0,38.28396920684033,-3.2545520319575756
2022-05-24,1190.2432861328125,1200.3217504414995,1181.9848186867473,1186.2164738705717,13527818,1166.1073149375804,1171.030334272498,1165.6419754718122,1125.8078392296884,0.0,44.130984121407344,14.670635739533417
2022-05-25,1188.491455078125,1208.8304783808387,1183.713752995507,1198.956737262974,12714544,1171.0815683021458,1172.6177088911913,1166.5380334955894,1126.4315568003196,0.0,47.64618789243312,36.817649941816555
2022-05-26,1177.16162109375,1198.9111951609143,1159.37061802393,1194.1334932703796,17882023,1172.4326911447245,1173.0307918186966,1166.9546447739485,1126.9363335594583,0.0,47.28801797347351,43.46251214792961
2022-05-27,1171.701416015625,1185.3744993862058,1155.7760235250337,1179.868894988702,16521973,1172.27018556048,1172.9099394729628,1167.140792665779,1127.3817572654898,0.0,55.37673102758216,43.27866615988287
2022-05-30,1212.51611328125,1216.7021540363792,1180.392243237482,1189.8564191042008,13853398,1181.2137250539845,1176.5105007282616,1168.9202170036406,1128.228865285547,0.003878896349670156,66.55638065027014,68.73215995223154
2022-05-31,1197.88720703125,1218.8860090470794,1190.1747884499268,1201.8685245305114,70620653,1184.9189432711546,1178.453837664897,1170.05617739688,1128.9219831138626,0.0053970904508448495,65.77740594428778,69.42812497899038
2022-06-01,1198.2742919921875,1208.1480337988985,1190.402522676765,1198.638243225424,9776989,1187.8867985424952,1180.255697149196,1171.162770126108,1129.61205583902,0.0063684095071521885,72.00182550308494,67.6610510363684
2022-06-02,1239.5892333984375,1243.2975879303071,1198.5016232049925,1198.5016232049925,22126569,1199.3762285104822,1185.649654990036,1173.8461608426699,1130.7063561132431,0.011073485595557861,74.99153183669057,81.9566582964227
2022-06-03,1264.705810546875,1281.9280190654465,1247.6428306711036,1248.552949338414,23939791,1213.8939134074583,1192.8365782224757,1177.409284360482,1132.0396840180556,0.016649986905553228,77.09158982158353,81.05662999380971
2022-06-06,1259.2685546875,1280.403842003274,1252.102061607887,1264.9335082984549,11093152,1223.9771670252453,1198.8758488102053,1180.6194518242864,1133.3056429301896,0.01993325261843702,71.27808797070293,76.29464678587367
2022-06-07,1261.6346435546875,1269.9840987331656,1252.2159612910536,1260.337826598074,12358255,1232.3454951428992,1204.5811937869762,1183.7965181666552,1134.5825484090403,0.02200660983570991,71.07152796836994,75.44656988075255
2022-06-08,1239.4757080078125,1265.3885798546414,1235.9493284759294,1261.6347307898145,12479250,1233.9299868906576,1207.7534223525067,1185.980015807485,1135.626261439874,0.021119062172040445,72.34630178633329,59.01815451832773
2022-06-09,1273.4649658203125,1275.3986973973456,1233.082627965682,1233.082627965682,17278305,1242.7155377639142,1213.7271990313982,1189.4107981609293,1136.9977908366943,0.022763357854798105,68.28961103160009,71.5566019728826
2022-06-10,1235.0164794921875,1269.4381532361936,1229.215044054509,1261.24792684013,18093057,1241.0046359257526,1215.6625881641971,1191.1992562523512,1137.9731011715749,0.02051960292220197,59.87669374553238,49.67704436898613
2022-06-13,1211.6513671875,1216.1559851600953,1190.4478410589338,1205.7818119372728,17620803,1234.4816873172522,1215.2979317117702,1192.0012998184354,1138.70621824636,0.015832735492232877,54.015482647848756,19.86984813178022
2022-06-14,1195.8170166015625,1215.7238471836963,1189.151077141205,1205.804612494347,14714312,1225.889538269321,1213.526939429024,1192.150935770715,1139.2744848966609,0.010338202809181319,51.30509821456145,-7.979454864676111
2022-06-15,1181.34765625,1200.0031636736535,1175.933039795803,1191.0166743810375,11195535,1215.9913422650275,1210.6015500491126,1191.727277750295,1139.6931234175897,0.00456240987773568,50.73752009834748,-33.56062440391583
2022-06-16,1164.830810546875,1209.8997420887065,1162.1006949883244,1193.4965424947006,17111475,1204.6223352165491,1206.4405737307275,1190.6725143305528,1139.9432496576821,0.0,48.83488987717946,-63.61081363468058
2022-06-17,1178.4810791015625,1194.3382305909047,1163.0562400137392,1164.830742811065,24457187,1198.8131671909964,1203.8988014917124,1190.1944188313767,1140.3267106471735,0.0,43.64267170361303,-68.06930881630944
2022-06-20,1157.118408203125,1190.8120593552974,1147.1308115234451,1185.3063342518617,12066797,1189.5476651936917,1199.6460384654772,1188.897320375367,1140.4937922148945,0.0,42.57174961499556,-77.0655548993976
2022-06-21,1175.7965087890625,1180.0280429847403,1150.406822198094,1164.83067428948,11720049,1186.4918526593297,1197.4778994039848,1188.383563058257,1140.845063026578,0.0,46.16037760241815,-67.02121228690935
2022-06-22,1140.0780029296875,1164.057137590061,1137.9849226393887,1163.966149797555,10617206,1176.1776638305203,1192.2597269972305,1186.4892273669407,1140.837430587803,0.0,32.670300422615455,-82.73578229801333
2022-06-23,1121.5819091796875,1148.9054514666468,1112.5044311379245,1144.3780859216936,19446323,1164.045273908113,1185.8344708319994,1183.9438423399897,1140.6458333598616,0.0,24.486929804137475,-86.279905384449
2022-06-24,1137.5528564453125,1142.5351607614082,1122.9696539988313,1128.429884986889,14240234,1158.1580700274906,1181.4452331604823,1182.124587991179,1140.6150574701646,0.0,29.08844806606497,-77.49079866828056
2022-06-27,1134.185791015625,1157.9829545073123,1129.135125114688,1157.9829545073123,15474529,1152.8308969137427,1177.1489202382227,1180.2446351686083,1140.551084669622,0.0,28.17850942846502,-75.40300618005088
2022-06-28,1150.1339111328125,1152.9777615415514,1129.38544140432,1129.38544140432,13572847,1152.2315667402027,1174.693010319549,1179.0638224613222,1140.6464361767185,0.0,34.370705023238244,-64.51670754898481
2022-06-29,1173.999267578125,1181.6663139665932,1137.985067118919,1140.8061704616557,19205146,1157.0688335930743,1174.6299427976014,1178.8652124659027,1140.9783051458867,0.0,31.960674139890713,-43.38949736301678
2022-06-30,1181.0518798828125,1190.2658381550734,1167.560773223342,1173.9308815535303,23112959,1162.3983994352384,1175.2137552598933,1178.950964129311,1141.37704718307,0.0,38.95505249671709,-13.565721937248663
2022-07-01,1095.9874267578125,1179.391106293829,1076.103462886294,1171.610445710058,81997149,1147.6404055069215,1168.011361759704,1175.6974920755267,1140.9254091688886,0.0,31.100339129910964,-43.41283211064493
2022-07-04,1098.2623291015625,1111.1391472548082,1076.6037450673573,1082.4506733389208,41857728,1136.6674996390639,1161.6705406089636,1172.6608190177242,1140.5009009095124,0.0,33.32029570509637,-55.06864198947158
2022-07-05,1107.157958984375,1121.5590649917854,1099.8094906293034,1102.4941121326235,17647327,1130.109823938022,1156.7148513703646,1170.0920794085732,1140.1691303430932,0.0,37.068728536960045,-54.32646092517236
2022-07-06,1097.4207763671875,1111.116607529142,1086.5687955560873,1101.174625131128,23943726,1122.8455911445033,1151.3244809155303,1167.2422243873425,1139.7437735871142,0.0,37.96601423185094,-58.82896291308863
2022-07-07,1086.6142578125,1107.1580039571163,1080.6535938667355,1103.813720771296,23301033,1114.7941837373914,1145.4417333607093,1164.0803433451917,1139.2151216888594,0.0,33.43178630948843,-69.70505139061008
2022-07-08,1088.1158447265625,1100.2191487523794,1084.0889121323955,1100.2191487523794,19010108,1108.8656639572073,1140.2302889394232,1161.1013433993633,1138.7066711718217,0.0,36.59504475598703,-74.2059694787532
2022-07-11,1102.9036865234375,1105.1331283386687,1078.3785026593284,1081.336087585235,13847467,1107.5407800830362,1136.836961447061,1158.8190823454054,1138.3504225683553,0.0,35.621969753881885,-63.771611512017756
2022-07-12,1101.3338623046875,1110.092882939669,1093.8489116704193,1093.8489116704193,10778989,1106.161465021181,1133.6094069795724,1156.5647599908675,1137.9820985856322,0.0,41.167942440469766,-59.81270258328648
2022-07-13,1081.8138427734375,1107.499363443423,1079.7436294761944,1104.4507905221294,14224132,1100.75088229946,1128.9007193244693,1153.633351472537,1137.423210468098,0.0,40.97665308003629,-74.85242471621582
2022-07-14,1090.7320556640625,1107.4765795757364,1081.540843303509,1086.5687619025882,16970315,1098.5244763804828,1125.4308408098866,1151.1666339898518,1136.9586218630827,0.0,39.02513977670064,-74.61277862199313
2022-07-15,1092.847900390625,1098.8540583216684,1084.33921677306,1098.8540583216684,9603210,1097.2630150494033,1122.4687553172264,1148.8796248290978,1136.5197092116157,0.0,40.25316892895382,-72.64088009264819
2022-07-18,1102.1529541015625,1103.4041567519191,1088.5252438187729,1101.584159976362,15160908,1098.3496681721053,1120.6218642976205,1147.0472063691943,1136.1777514493267,0.0,38.320972687727306,-63.50645344255681
2022-07-19,1108.909912109375,1113.4145306244031,1092.1653876854057,1092.1653876854057,16439888,1100.696389047054,1119.5571413714163,1145.5516262021426,1135.9064296648496,0.0,32.7171906278199,-53.01883454099075
2022-07-20,1138.89501953125,1156.8679986086788,1131.2735877067614,1155.730530749646,23924246,1109.1849735990977,1121.3151302950375,1145.290582803284,1135.9361668774507,0.0,40.02153171015291,-17.586028889723266
2022-07-21,1131.2962646484375,1137.5300117770723,1122.651100250388,1134.7998965175696,16523230,1114.0985938322842,1122.2225061453466,1144.7417860128978,1135.8899986960676,0.0,63.19725296384979,5.290012303305578
2022-07-22,1138.940673828125,1144.9468316984942,1135.255066011831,1137.5301221641157,10969995,1119.6190560535822,1123.7423395710537,1144.5142914174166,1135.920353672506,0.0,64.6174658444597,27.535620852950466
2022-07-25,1101.31103515625,1122.7194053701078,1093.3938930172108,1122.7194053701078,23110452,1115.550606965286,1121.7031300787987,1142.8200460738415,1135.5759823439862,0.0,48.25856863634777,-5.338349059341652
2022-07-26,1101.8115234375,1112.003841391494,1097.1931707363617,1101.6295478483066,11303288,1112.4974772924447,1119.8948022023171,1141.2118687155535,1135.2400175787477,0.0,51.38386910858192,-22.379659562651817
2022-07-27,1100.7652587890625,1104.314264889533,1092.9389830261998,1101.1064630855503,8655086,1109.8903176250265,1118.1557528011122,1139.6257271498089,1134.8969851529798,0.0,54.752485395100955,-32.538334028825204
2022-07-28,1118.0101318359375,1122.9469424061926,1101.5841851617515,1108.4093537574902,12496073,1111.6947207830067,1118.142514531551,1138.7780567453435,1134.7289567617656,0.0,59.079604387977405,-15.882436392772822
2022-07-29,1141.829833984375,1145.3107190485075,1121.149607208918,1126.0181765545474,15130683,1118.3914126055329,1120.2959072090803,1138.8977342841292,1134.799612256518,0.0,61.207887342952915,22.100823221119605
2022-08-01,1171.5877685546875,1177.4574449449278,1140.9881839019702,1146.2435722402156,15700044,1130.2128250386784,1124.9588036950445,1140.1796964123864,1135.1656635629674,0.0,67.4030843664953,58.72741845886207
2022-08-02,1176.0467529296875,1186.580275301345,1165.535977507085,1170.518401829726,13917913,1140.3981423477915,1129.6031627163757,1141.586247648359,1135.5724405715914,0.0,75.22534180325727,70.27877400796186
2022-08-03,1185.920654296875,1187.5814225116324,1168.2207573838157,1183.0313099580328,14250977,1150.5142561142545,1134.7229346782392,1143.3248518306536,1136.0734178225894,0.0,75.35145833834542,83.98066450694357
2022-08-04,1170.245361328125,1191.107684300821,1153.455464512121,1187.5813052958538,14467127,1154.8989461617814,1137.9522461918652,1144.3805580854564,1136.4134371609528,0.0,69.22465840483,71.48695058963143
2022-08-05,1153.0003662109375,1173.384882192994,1149.7925649671015,1172.1109326876474,13942438,1154.4770395060382,1139.32025710269,1144.718589776652,1136.578481231102,0.0,62.150656448503916,47.504513047512106
2022-08-08,1168.0841064453125,1175.546309977684,1151.6354129424303,1151.6354129424303,10165178,1157.5008321592104,1141.9351524974738,1145.634884547972,1136.8919700392034,0.0,63.599256011243995,50.272241890174826
2022-08-10,1175.0684814453125,1178.435511229753,1163.4883590271854,1172.5203418043282,10724688,1161.4047542227886,1144.9472733109137,1146.7891432498284,1137.271835824339,0.0,59.296062459571495,58.75642074085533
2022-08-11,1178.9815673828125,1187.5357439542795,1174.02189010763,1184.4416775272762,8198226,1165.310712702794,1148.0413000447227,1148.0515912550434,1137.686858028901,0.0,62.49106269225604,67.00581069371387
2022-08-12,1198.046630859375,1201.845973401522,1174.9321182963515,1178.617605730641,12650587,1172.5853611820344,1152.587239209691,1150.0121810434484,1138.287452783433,0.016692273453495252,64.60861148858214,80.67310459165574
2022-08-16,1206.3734130859375,1209.1035287580976,1195.4531911057852,1204.052862906299,6607378,1180.0938171606795,1157.4768913802588,1152.2224254372716,1138.964925025249,0.018747864910721033,80.365641884335,88.40244080609061
2022-08-17,1212.6754150390625,1218.0217913259337,1208.307278058384,1212.60717418195,6595965,1187.3341722447644,1162.4949389856047,1154.5931309118519,1139.6983627368293,0.02048300225362418,81.00272751168325,90.02537781221497
2022-08-18,1214.87451171875,1218.3894546289891,1205.24240897424,1214.2810405952932,7410035,1193.4542476834279,1167.2567183249814,1156.9571066297697,1140.446384119734,0.02156397974090621,81.70585198646813,91.99761700788923
2022-08-19,1193.213623046875,1215.0569809988342,1189.1507309375147,1209.7159828214287,9460724,1193.4007755419716,1169.6164369360624,1158.3789308029895,1140.9714312732378,0.019933009602401103,70.39517984539752,72.14129130385845
2022-08-22,1189.904052734375,1201.1795211355932,1180.500282384016,1194.6517009933089,9471680,1192.6237260291723,1171.4607656449998,1159.6152100944164,1141.4583230290702,0.017785434326020193,64.66968038584346,52.96012287711896
2022-08-23,1208.2552490234375,1211.1768414672938,1182.9424687305054,1184.1522321085429,9678484,1196.0973978056757,1174.8057186794033,1161.5226626014369,1142.122969058865,0.017621838716182846,62.026148605690615,60.418069046489094
2022-08-24,1205.0369873046875,1218.846089361482,1203.0284828486283,1205.1968562417935,10369622,1198.0839732499005,1177.5540158271563,1163.2291067074466,1142.7489791906644,0.017036786122775958,59.58619453652141,60.22711013771609
2022-08-25,1201.52197265625,1215.6048071686444,1197.2080472965745,1209.2367351350583,7871946,1198.8479731179782,1179.7329209934373,1164.7307877250466,1143.3337850957946,0.015909032510060955,55.38535958860818,55.231667581775945
2022-08-26,1195.1080322265625,1209.715993824914,1190.0866510806784,1201.9554689456972,10742038,1198.0168751421081,1181.1306583782668,1165.922052215302,1143.8489517339117,0.014129447973319347,59.168462021162526,43.481864145185426
2022-08-29,1185.818359375,1211.9984634718255,1176.8710131510943,1180.0436382797463,19838975,1195.3060938605286,1181.5568130143336,1166.7022995548982,1144.2665577800917,0.011594761320310247,62.85642144405858,23.095814486520077
2022-08-30,1204.2152099609375,1207.5477042577893,1176.2091689010513,1193.282179919688,23139054,1197.2858974383971,1183.6166672822064,1168.1733940806253,1144.863061781891,0.01135115222189735,63.7962054911495,33.812756958327704
2022-09-01,1168.81396484375,1189.150886984996,1164.385933490136,1178.9710757031155,19909939,1190.9588013062535,1182.2709670605286,1168.1985145027086,1145.1013792252927,0.0074330342612618045,48.037646907427735,-21.109985722726783
2022-09-02,1155.1646728515625,1175.638520959865,1152.973478456532,1168.8139049237643,12999345,1183.0045505385442,1179.8067584960772,1167.6873834575656,1145.2015115001811,0.002768256437909511,42.95770174220254,-59.43725498567033
2022-09-05,1173.10498046875,1178.445978943139,1155.3928563937116,1155.3928563937116,11327815,1180.80464607859,1179.1975059481385,1167.8998382423179,1145.47915795758,0.0013699883277362068,42.575746124397185,-48.852378514339954
2022-09-06,1185.4532470703125,1189.6302455363334,1174.1093147173583,1174.5658588505653,10899618,1181.837668521195,1179.7662096865179,1168.5882072159648,1145.876910088055,0.0017473981701061517,43.91840100838332,-24.772336093778115
2022-09-07,1178.5601806640625,1184.563114237557,1173.1963605855797,1175.478839783805,7488501,1181.1093378862765,1179.6565706844763,1168.9792649982433,1146.202116760453,0.0012326627232405777,40.11649208179201,-23.53454946623957
2022-09-08,1180.2261962890625,1185.978096162653,1173.6527344300007,1181.5272442598816,7057077,1180.9130841980068,1179.7083548303478,1169.420321127295,1146.5406648154642,0.0010207614196727187,39.930952426562456,-20.384077689459758
2022-09-09,1172.8768310546875,1191.4561604892992,1170.4573041604865,1191.4561604892992,8314850,1179.127250166158,1179.0873072143786,1169.5558705362125,1146.8027162208298,3.405553824741879e-05,43.55378289970075,-29.99443170770021
2022-09-12,1186.0009765625,1192.3691689901582,1173.447281793324,1173.447281793324,7435419,1180.6547449209006,1179.7158226096624,1170.2007766548904,1147.1927486620405,0.0007916707741334227,48.83529648323212,-14.8451372773386
2022-09-13,1195.906982421875,1200.449119404543,1187.3477160754526,1195.1081207827935,8888657,1184.0441310322283,1181.1877462289544,1171.2088631555564,1147.6774674059195,0.002388467368498235,46.11961722855119,7.764173600130858
2022-09-14,1181.572998046875,1191.4561336808906,1174.451706778856,1175.4787801044877,8678219,1183.4949903688166,1181.2227691214928,1171.6152998179612,1148.014736367521,0.0019230477093499885,43.10803649477484,-0.24917690408811158
2022-09-15,1169.8638916015625,1188.5116835520153,1167.1476896556203,1179.1307346574977,10365600,1180.4658573094268,1180.190143892408,1171.5466171428081,1148.232140897213,0.0002356799102853941,41.12827691333015,-20.609917696050363
2022-09-16,1140.8763427734375,1165.4359048168926,1137.133067391258,1161.213264147553,20217708,1171.6681874125402,1176.6161619725015,1170.3438612851858,1148.1589488760808,0.0,36.50918587349307,-58.66888936014853
2022-09-19,1142.3599853515625,1151.6040077939597,1132.7278822878002,1140.876367867208,7580254,1165.1552536212118,1173.5019640978705,1169.246454385828,1148.1012477464838,0.0,38.75235924612806,-66.81861750406233
2022-09-20,1142.54248046875,1158.4514907194557,1138.822026415054,1151.4898271317024,8411448,1160.1301929206647,1170.6874655861322,1168.1992397224133,1148.0459366292926,0.0,32.37665089288268,-68.85921998946408
2022-09-21,1145.6923828125,1156.3059159956042,1138.9590517800352,1139.7579133773163,9207309,1156.9217906744059,1168.4151853339838,1167.3166178828087,1148.0225181833544,0.0,41.89984844182459,-65.3352888292678
2022-09-22,1134.896240234375,1142.6110027498532,1128.5053470017444,1134.8505978968233,10308170,1152.0272239099545,1165.3680085067465,1166.0452305240465,1147.8919084525187,0.0,42.75454589091608,-73.98090786320564
2022-09-23,1113.62353515625,1139.3927402184245,1112.0714541784876,1134.394179751921,9528051,1143.4930708535758,1160.663965474883,1163.9894777645252,1147.55092961375,0.0,29.231685923107207,-86.51560396079356
2022-09-26,1085.2523193359375,1103.7176650883043,1084.2480670791438,1092.8757978119418,12479523,1130.550681627434,1153.8083612804335,1160.9017460614434,1146.9310429443192,0.0,18.534868066980792,-93.50148697557285
2022-09-27,1093.8800048828125,1107.4607728213189,1077.3776445528867,1092.8528108642224,16154822,1122.4016423508515,1148.3603288806498,1158.2734424858108,1146.4031719188315,0.0,23.695267044041188,-82.17813674552933
2022-09-28,1064.7554931640625,1085.5489575446488,1062.3132660155625,1077.491757249726,16997059,1109.5913869760095,1140.759889270051,1154.6060719241736,1145.5907572048536,0.0,19.357910858528925,-90.11751203018792
2022-09-29,1061.4915771484375,1080.7556609643932,1055.8766040342564,1077.3320028920632,14671827,1098.9025403476603,1133.5536790771769,1150.954523109439,1144.7539494430985,0.0,19.786948298606134,-91.25472597244621
2022-09-30,1085.4349365234375,1096.5048940159172,1054.96372509037,1054.96372509037,18613024,1095.909739497833,1129.1792479359278,1148.3851275570466,1144.1637105085747,0.0,24.233949484795957,-74.02806707005963
2022-10-03,1081.6688232421875,1103.3294933419215,1078.7015883112226,1091.7117072217247,11852723,1092.7450914410229,1124.860118418315,1145.7688018976403,1143.5418708342822,0.0,19.780236103459785,-67.53119137271715
2022-10-04,1101.61767578125,1103.808870249341,1091.095426399377,1094.587668996287,8948850,1094.7167768499621,1122.7471690876728,1144.0373851871936,1143.1247146646003,0.0,29.459365548869584,-49.15310870804589
2022-10-06,1105.6802978515625,1118.4165611455717,1103.8771842481965,1108.8302224863316,13352162,1097.1531148503177,1121.1956353389355,1142.5331856838357,1142.7521334027792,-0.021744549971031063,32.83684109506406,-30.78088226711597
2022-10-07,1110.359619140625,1115.6321543527151,1102.2795971833257,1102.2795971833257,7714340,1100.0878935814972,1120.210542957271,1141.271477191945,1142.4298198280314,-0.018122641555848307,40.62019506038137,-13.505099876168943
2022-10-10,1098.2396240234375,1103.6262649687026,1090.1139598954956,1097.8743645838504,6329527,1099.6771670130395,1118.2131866905588,1139.5839535382781,1141.9901163871896,-0.0168779374483066,37.27117385785908,-14.870207098888896
2022-10-11,1076.3734130859375,1101.9828714622415,1073.269250949044,1101.9828714622415,9215177,1094.498555029239,1114.4095709083206,1137.1051088146571,1141.3372138667792,-0.0184982420013489,33.0329245595441,-35.58650966963936
2022-10-12,1084.2935791015625,1087.2379927529598,1069.6171531804475,1073.6800455545388,7417103,1092.2307826008664,1111.6717534713425,1135.0340684337514,1140.7696155109065,-0.01792961910425105,34.63207404777516,-34.4422154070045
2022-10-13,1087.7401123046875,1092.852778089425,1077.3776122421918,1082.5360411069073,7328492,1091.2328558683823,1109.4961497289194,1133.1794034875136,1140.241958762586,-0.01679012629390033,37.74613021166071,-28.795563919863227
2022-10-14,1082.2164306640625,1103.0555367494892,1081.486032583634,1102.4392445024223,9106089,1089.229205822978,1107.0161752684778,1131.180855533653,1139.6645903237945,-0.01643568600652784,41.111071955932466,-22.732961521299462
2022-10-17,1099.5863037109375,1101.982888862092,1069.845609321564,1075.0496814411536,16729355,1091.5307831314135,1106.3407323996105,1129.9418535013897,1139.2658014022736,-0.013468655637320734,54.32625210926159,5.921449944745564
2022-10-18,1118.9873046875,1124.3511243615108,1104.7902440911478,1105.634748048647,12415820,1097.6322323660993,1107.4904207894185,1129.5122633518254,1139.0640253155593,-0.008809919810548999,57.11512316958001,45.008364302784315
2022-10-19,1138.4569091796875,1153.955017958595,1114.6277458530562,1120.4709308445554,19247142,1106.7043827691189,1110.3055560976247,1129.8630337764475,1139.0579843589835,-0.0031632056509724926,72.09523433108488,58.897265840054025
2022-10-20,1141.5155029296875,1149.9150215278255,1134.3942113183082,1134.3942113183082,8717053,1114.4401872492451,1113.1428239914485,1130.3199933510843,1139.082437280085,0.0,74.02025516821902,67.51831985528159
2022-10-21,1128.2769775390625,1148.9106943491454,1126.177188586748,1144.7565172867282,8243452,1117.5150295358712,1114.5186561321407,1130.2398750839461,1138.9749202677367,0.0,63.74277936496003,53.90577268587634
2022-10-24,1132.043212890625,1142.3828937322885,1120.8363275575412,1122.9817591091366,3370033,1120.7435147258166,1116.1117976556393,1130.3105942136199,1138.9059480550293,0.0,66.15897758393982,51.03447165226655
2022-10-25,1114.559326171875,1140.785075413764,1112.9387816840604,1140.785075413764,12233241,1119.3692506027185,1115.970663884388,1129.692897427669,1138.6636931109185,0.0,54.218097499490725,29.04506585105469
2022-10-27,1118.941650390625,1126.8391025996318,1110.5649536618178,1122.0686333408069,12513059,1119.2742283333644,1116.240753566773,1129.2712798968048,1138.4674538798708,0.0,54.31330961159289,23.039651622953574
2022-10-28,1153.1790771484375,1157.2190279737692,1122.7306857391648,1125.2641978503823,17609592,1126.8086391811585,1119.598782983288,1130.2088405733396,1138.6138381910007,0.0,61.68117362865418,57.459076812453205
2022-10-31,1163.8837890625,1169.065039404331,1155.9406944170405,1159.957944449031,12419943,1135.047561377012,1123.6246926268527,1131.5294267886009,1138.8652804882297,0.0,68.04712360616941,74.66563892645428
2022-11-01,1154.867919921875,1186.8910882247426,1144.8935003477782,1186.8910882247426,13963166,1139.4520854980929,1126.4649860173092,1132.444661813435,1139.0245107313506,0.0,73.22069422265942,58.32289034214833
2022-11-02,1162.08056640625,1164.157654947125,1148.0890168960857,1155.986348539346,8981896,1144.4806368110167,1129.7027660526676,1133.6068541504083,1139.253924220653,0.0,73.10812349552475,57.94473071041899
2022-11-03,1166.4173583984375,1168.4259835133787,1152.676841200972,1154.8680356681098,6693449,1149.3554638304436,1133.0404562659194,1134.8935405915074,1139.5242071477953,0.0,73.24961618820052,61.57322648998325
2022-11-04,1183.5816650390625,1186.8912175642852,1164.568612402097,1165.8467186255812,12575815,1156.9612863212478,1137.6351116089322,1136.802878805137,1139.9625898133802,0.0,78.0259420462032,78.17170585221747
2022-11-07,1189.904052734375,1191.5931814379082,1175.0223567357784,1182.7827614663586,11789748,1164.2819010797207,1142.386833529427,1138.8852777827542,1140.4595197926938,0.0,76.5962234579839,85.86601159785631
2022-11-09,1188.7171630859375,1196.9112902936065,1182.348970740701,1191.5931131291466,11254205,1169.7119593033244,1146.5986816709278,1140.8394693632713,1140.9396953478504,0.0,73.00097846176148,83.6347532512649
2022-11-10,1174.337646484375,1185.316319375086,1170.0008998356418,1182.3262632089595,5966242,1170.7398897880023,1149.1204057448776,1142.1531233680205,1141.272013269607,0.018409938664443824,62.24681199986333,66.41357747792811
2022-11-11,1201.4078369140625,1203.325056528256,1181.413233492101,1186.8911590644095,12310132,1177.554989149349,1153.8738085784398,1144.476837624728,1141.8703796740294,0.01971119202263296,67.56355826024699,81.3579692470898
2022-11-14,1195.5875244140625,1206.0641314784764,1189.242152687652,1200.9285232071268,9043112,1181.5622192081742,1157.6659645634963,1146.4811782831332,1142.4048786266667,0.019987039139095206,70.63683588077666,79.67250729377123
2022-11-15,1190.2236328125,1198.942647092225,1182.3261805701843,1197.0710698465111,7086433,1183.4869777869133,1160.625752586133,1148.196568656834,1142.880687126028,0.019207504010619457,67.66456546297147,73.17964125079054
2022-11-16,1183.3990478515625,1194.1723297469184,1178.3775455967132,1191.4561277313169,9716161,1183.4674378012796,1162.6960521557176,1149.5770580370195,1143.2838548944414,0.017552308904821342,72.34738818479457,62.800949440056705
2022-11-17,1186.45751953125,1192.825591205946,1177.7612057960014,1180.020863607493,6661451,1184.1319004079396,1164.8561855534933,1151.0233506446364,1143.7134435972953,0.016246443329940543,72.10764712183689,58.19466630746034
2022-11-18,1185.818359375,1190.9996093948082,1173.698388022442,1189.972415409292,5303197,1184.5066690672863,1166.761837719085,1152.3878607909253,1144.1323979831432,0.014964206961303936,63.70250034591791,48.27060450410418
2022-11-21,1164.477294921875,1181.413258441568,1160.916588888564,1181.413258441568,6390268,1180.0556970349726,1166.5541520102477,1152.861956247041,1144.334834768603,0.011594511188499163,50.22873584632263,10.47398832684231
2022-11-22,1170.9366455078125,1172.511547625572,1157.903705618024,1161.783907991267,6611488,1178.0292411400483,1166.9525605100264,1153.5707675906006,1144.5995294028241,0.009459675442319206,56.31733782532118,-4.074684113360196
2022-11-23,1167.28466796875,1176.80266503484,1165.0934735308952,1175.4787957552544,6413408,1175.641558213093,1166.982752097183,1154.10856760543,1144.8252521746244,0.0074179044354087415,52.104897273192286,-22.962268590019875
2022-11-24,1177.3504638671875,1184.1522586948402,1163.2446877659072,1171.3703518394527,9389439,1176.021315025114,1167.9252713490016,1155.0200145176557,1145.1488861218143,0.006876494233942683,54.226240022347675,-21.27806983035495
2022-11-25,1194.925537109375,1198.2579106358316,1178.7198513447252,1181.8697762735126,7349922,1180.222253266061,1170.379840963581,1156.584936972233,1145.644176181392,0.008236841541013144,54.37114234188129,14.369620363102747
2022-11-28,1235.987548828125,1242.1502306285356,1142.154626734269,1190.9541361505962,31527484,1192.6145411687419,1176.344178042176,1159.6987648881504,1146.5431152127026,0.013163856822014285,64.0072871910179,63.018756266167756
2022-11-29,1238.110107421875,1246.9889910362924,1229.8018737736188,1234.34401084029,11058913,1202.7246670027714,1181.9592625312396,1162.773719497316,1147.4542295630426,0.01677185603045579,64.92829656849182,74.68061289345927
2022-11-30,1246.85205078125,1253.288707028199,1231.7192011093234,1238.247142030381,26164986,1212.530752286878,1187.858606917604,1166.070908959431,1148.44326260999,0.019787548453575488,72.68962577498831,82.26692989370659
2022-12-01,1243.17724609375,1257.6481612150444,1239.8448724818554,1251.6224067137043,9485801,1219.3410842439607,1192.8875741154354,1169.0946868862673,1149.3858893113209,0.021278952950310348,65.31125463913006,78.35154323855164
2022-12-02,1242.6522216796875,1254.4526976676975,1232.8147284105949,1246.235748845341,11589592,1224.5213370074555,1197.4116329849128,1171.9792960938526,1150.3139125189664,0.021816002538424334,67.94914051719803,76.11964058635293
